Id,Predicted
1,0.9994102246758823
2,0.9994075687816131
3,0.9994122298318941
4,0.9996626153448402
5,0.9994105019342794
6,0.999411155187753
7,0.9994063374541167
8,0.9996302908523661
9,0.9994049792331599
10,0.9996683823763063
11,0.36308058623910483
12,0.9997326590750019
13,0.9994062685250824
14,0.9994113101303538
15,0.9997504601047419
16,0.9994112463353946
17,0.36308954120241493
18,0.9994124731678423
19,0.9997397961320762
20,0.9997091707290044
21,0.9997397961320762
22,0.9994064844759948
23,0.9995021981326785
24,0.9994117747137231
25,0.9994075871232391
26,0.9995237815330222
27,0.9995586462331078
28,0.9995431626716964
29,0.9994088387390153
30,0.9994137564527397
31,0.36313789964493826
32,0.9994147719977869
33,0.9994967813817096
34,0.9996006783445541
35,0.9994088524658169
36,0.999583326320376
37,0.9994102794525319
38,0.9994087701002287
39,0.9995106035647817
40,0.99940751375333
41,0.9994088067085727
42,0.9995688131331858
43,0.3630877502021565
44,0.9996586244155794
45,0.9994089622687629
46,0.9998070598427878
47,0.9994109272569451
48,0.999885862432023
49,0.9997220996019193
50,0.9998607081324146
51,0.9996998919136051
52,0.99940747706497
53,0.9994074678925254
54,0.9994075504394195
55,0.9994088295876372
56,0.9995534501436164
57,0.9994936510261688
58,0.9997202342982445
59,0.9997710486689669
60,0.9994100511829431
61,0.9996868515257827
62,0.9994099963851032
63,0.99940747706497
64,0.9994036917586876
65,0.99940747706497
66,0.9994100055184298
67,0.9994107995771797
68,0.9994101927204886
69,0.9994087472188632
70,0.999516548279463
71,0.9994091818135085
72,0.9995745329031459
73,0.9994088250118951
74,0.999593921210523
75,0.9994088021326536
76,0.9997731792806113
77,0.9994076329748208
78,0.9997185749791867
79,0.99940754126811
80,0.9998247944361456
81,0.9994062547383156
82,0.9998312517656651
83,0.9996402319755296
84,0.9994120432760247
85,0.9994130481579356
86,0.9996967471061278
87,0.3630877502021565
88,0.9994088387390153
89,0.9994062409512292
90,0.9998377249652882
91,0.9994090674774587
92,0.9994100329175617
93,0.9994089714180882
94,0.9996801221157129
95,0.9994087426424838
96,0.9995929367202725
97,0.9994097942779938
98,0.9994915480508906
99,0.999404942387949
100,0.9994064201584011
101,0.9994102566295459
102,0.9996382875192816
103,0.9995774956593096
104,0.9994100329175617
105,0.999420424850269
106,0.9998752843835952
107,0.9994080317339594
108,0.3630877502021565
109,0.9994063144786606
110,0.9994075045814529
111,0.9994106262532583
112,0.9994103342240969
113,0.9994100785799558
114,0.9994075550250213
115,0.9995098578649565
116,0.9994100511829431
117,0.9997346662975795
118,0.999953864287338
119,0.9994926137911301
120,0.9995689642081012
121,0.9994096617835344
122,0.9994939703503354
123,0.9994087792525271
124,0.9998076526728563
125,0.9994087884046838
126,0.9994062271638227
127,0.9994087838286232
128,0.9994107357269256
129,0.9994088387390153
130,0.999406213376096
131,0.9994968015235927
132,0.9994093006995465
133,0.9994126141246589
134,0.9994119932143826
135,0.3630877502021565
136,0.9996918516737154
137,0.9994124822628507
138,0.9994140671891152
139,0.9994076100494732
140,0.9994112736769375
141,0.9994092686941193
142,0.9994088799184646
143,0.9994088387390153
144,0.9995788220194575
145,0.9999046350782502
