Id,Predicted
1,0.5616603085870997
2,0.3139509484931189
3,0.7853230941578804
4,0.999959570680353
5,0.47726591322763406
6,0.5918977961727536
7,0.15863608517583572
8,0.9919300739319523
9,0.13177985400760364
10,0.999915074847309
11,0.0
12,0.9999862369335039
13,0.213687885879226
14,0.7169270079132692
15,0.9999999070180112
16,0.6728109311980954
17,0.0
18,0.8837086860390913
19,0.9999953551509175
20,0.9999999972179618
21,0.999997353679321
22,0.326575191346665
23,0.9823698459832023
24,0.7285738501263783
25,0.2671135525116616
26,0.9687743145846064
27,0.9997911115862838
28,0.9940955821575942
29,0.4359061690141225
30,0.6344537527354779
31,0.0
32,0.7095545962615993
33,0.9875554756734228
34,0.9995460244058116
35,0.40695470023520125
36,0.9987894961253867
37,0.49760992948996796
38,0.286599892420584
39,0.9583617907459413
40,0.23809155826581158
41,0.37567417715335966
42,0.9997559014363642
43,0.0
44,0.9999975145941484
45,0.339956206070566
46,0.9999999997654827
47,0.6122830637226312
48,0.9999999999999107
49,0.9999985649669255
50,0.9999999999999747
51,0.9999998711828345
52,0.2767028279260702
53,0.27607195498711334
54,0.22568024840872242
55,0.411737465765362
56,0.9880029140615222
57,0.9904269515906897
58,0.9999996249530129
59,0.99999979903454
60,0.5344345585076351
61,0.9999869780366131
62,0.5256040913730446
63,0.2445514607142339
64,0.09786418813740368
65,0.22715293088304112
66,0.39994823268426705
67,0.6709345995104242
68,0.5156541803674759
69,0.424395968990624
70,0.9790110711322633
71,0.5204069646591843
72,0.9989480238628847
73,0.4462359741149529
74,0.9999393134495813
75,0.4530251830572891
76,0.999999742356926
77,0.36076963408186796
78,0.9999999999999358
79,0.27011423903906273
80,0.9999999999323224
81,0.24188084776016608
82,0.9999999372387597
83,0.9998757542002856
84,0.6608519467291183
85,0.7625962530955596
86,0.9999976984965909
87,0.0
88,0.44165232250591524
89,0.13788135205138516
90,0.9999999995071609
91,0.3352705158595381
92,0.5400673848820317
93,0.4086608148613588
94,0.9974820675802513
95,0.311450404686932
96,0.9929419479304213
97,0.7298855102447267
98,0.9940157047310979
99,0.08017426602299932
100,0.5653668187599749
101,0.4484821822138009
102,0.9999855331537523
103,0.9994307277314302
104,0.4979222317928344
105,0.5990893275232535
106,0.9999999999999829
107,0.4485213479255835
108,0.0
109,0.13687458645761078
110,0.24021982714380347
111,0.7827459511697662
112,0.7650796522263309
113,0.5833493397718286
114,0.24185052166011706
115,0.970426731344966
116,0.4820831941781782
117,0.9999999755378871
118,1.0
119,0.9820131446258874
120,0.9991158555159287
121,0.5780584911103285
122,0.9848097364242303
123,0.30590688607363736
124,0.9999999999990494
125,0.33965423373873127
126,0.15616343624131698
127,0.35077170247968414
128,0.6442634090135103
129,0.2861024994095267
130,0.10024318770584
131,0.9818340392182732
132,0.5529613619860315
133,0.957702399630179
134,0.7826925721516127
135,0.0
136,0.9981951782453133
137,0.9787827834675655
138,0.9372674955450758
139,0.2606261621011228
140,0.6987780772011285
141,0.5254062646304254
142,0.27493422918925914
143,0.3636217388256754
144,0.9995618788523379
145,1.0
146,0.9999999999999987
147,0.7836592158452329
148,0.9985051433079893
149,0.26224898012961123
150,0.3077882722002985
151,0.9990127552613142
152,0.3607782564950121
153,0.6419370246874097
154,0.6554238262036303
155,0.9999999999955511
156,0.8053435433524369
157,0.0
158,1.0
159,0.0
160,0.997759649160168
161,0.9999999999951845
162,0.9998619188214689
163,0.9593489895614465
164,0.3714177210733625
165,1.0
166,0.9982186217519046
167,0.1901843932736281
168,0.0
169,0.0
170,0.8224086701911028
171,0.19002026985872103
172,0.3270851448982131
173,0.11607972557262468
174,0.4604368654103781
175,0.9999999243628264
176,0.0
177,0.0
178,0.9999860894173516
179,0.2921260196376542
180,0.9982569382592297
181,0.11529431428105262
182,0.2878859556046087
183,0.1601240108647779
184,0.5883291851167212
185,0.9957459340045235
186,0.9993930107327106
187,0.12980660690000148
188,0.15278190492847463
189,0.2325352572573832
190,0.410095074775262
191,0.9855306804349192
192,0.30508103980679624
193,0.4259394080135487
194,0.28424225655504276
195,1.0
196,1.0
197,1.0
198,1.0
199,0.0
200,0.9999824486060246
201,1.0
202,0.9999875143499622
203,0.37330569487794085
204,0.16968790375278572
205,1.0
206,0.999602197794784
207,0.2369868244591918
208,0.9549750545998685
209,0.17763402594360758
210,0.9999988464119218
211,0.1217436702709941
212,0.9999142077243128
213,0.2395764761708846
214,0.998904627287046
215,0.37591826676685686
216,0.9996635863516876
217,0.9943475399518821
218,0.39750907778387967
219,0.9769281276071363
220,0.9940180680468763
221,0.5073023940706567
222,0.0
223,0.9999666206586282
224,0.0
225,0.36365635098103477
226,0.43900514464853335
227,0.984046739694014
228,0.9746068502648793
229,0.3415305398024042
230,0.9815957036533378
231,0.9999999999997267
232,0.9999999999999636
233,0.999999999999972
234,0.6962730705258491
235,0.9578625768165804
236,0.9999999998761033
237,0.17699016126566958
238,1.0
239,0.0
240,0.0
241,0.3736619543173453
242,0.9999008033197281
243,0.9989289666897088
244,0.9999985675814561
245,0.9999984946535664
246,0.0
247,0.3921186463635367
248,0.12016203067197309
249,0.6978441160367125
250,0.9999941127821507
251,0.9999999999999962
252,0.6744938709048588
253,0.9999999959614199
254,0.49300338450634873
255,0.5357956420187373
256,0.9984611508378863
257,0.9999998613772577
258,0.0
259,0.0
260,0.9999999998172624
261,0.9969124215225661
262,0.0
263,0.531758581519299
264,0.7035719010991923
265,1.0
266,1.0
267,0.9999957047019639
268,0.27862959027343615
269,0.9999999788938707
270,0.0
271,0.554424854597896
272,0.9999936597164862
273,0.9714463420142889
274,0.9840218461833671
275,0.4620250202372983
276,0.9999999994042801
277,0.9348383814769977
278,0.11966842818668112
279,0.9999999999973315
280,0.6769636277824006
281,0.7561159660927447
282,0.9945086877220419
283,0.24055605898304802
284,0.9913504754623053
285,0.1932990145521823
286,0.6463409102835012
287,0.49744134473149243
288,0.9838933102281715
289,0.9934937497421639
290,0.0
291,0.40152469073271885
292,0.8758247913123252
293,0.16511654395205552
294,0.9999999796661889
295,0.9999999960761596
296,0.0
297,0.8234332315386566
298,0.9480564926743357
299,1.0
300,1.0
301,1.0
302,1.0
303,0.9992400210536212
304,0.6215242108474027
305,0.9912949793517574
306,0.9996006894154814
307,0.6909206636956866
308,0.7358164725095134
309,0.9999999999634661
310,0.0
311,0.0
312,0.9999989652263225
313,0.0
314,0.4716993851999156
315,0.4422766711135011
316,0.9999999999999993
317,0.0
318,0.28137755203371195
319,0.08383562518677422
320,0.7344996335958697
321,0.36430626509230607
322,0.3154370010816891
323,0.0
324,0.20463200188608768
325,0.2647956652954368
326,0.39279889470796275
327,0.9917003668531835
328,0.4536070063040876
329,0.3601579026789029
330,0.1973349749372136
331,0.6339440486125246
332,0.39645115712730145
333,0.43929295815005864
334,1.0
335,0.7205969821359369
336,0.9999999999955662
337,0.9999742897991499
338,0.2671917333115732
339,0.31632154692672443
340,0.9683822236601854
341,0.0
342,0.9982560747514387
343,0.5128834969851574
344,0.4134317647644942
345,0.42421471218572737
346,0.9999473619338507
347,0.0
348,0.9987445061850814
349,0.34154909971454755
350,0.9999519317589017
351,0.0
352,0.21707369868678963
353,0.0
354,0.0
355,0.4294753078089841
356,0.9999717641507461
357,0.5714798418203314
358,0.42843446226186355
359,0.1785639194505655
360,0.3435702969718918
361,0.277158485044492
362,1.0
363,0.9999999999999525
364,0.0
365,0.6797482716256762
366,0.0
367,0.21634790971017462
368,0.5518426020098548
369,0.4828062154625872
370,0.9998834283696175
371,0.0
372,0.2560368286742818
373,0.5803895025403435
374,0.14145857345261492
375,0.16952736961137893
376,0.26841498668372815
377,0.9999955254206441
378,0.24578613949451983
379,0.26063542791829786
380,0.24153710764411862
381,0.9986838947875676
382,0.20958889447308104
383,0.6475885907035209
384,0.9999999999816567
385,0.44740722498224855
386,0.5856362737028294
387,0.9999871439062303
388,0.5973599677754903
389,0.9999999167037399
390,0.9999999726926586
391,0.3564430508458729
392,0.9979409031759369
393,0.24173047133089692
394,0.9654831370961433
395,0.9999037015763702
396,0.9992826579675896
397,0.6243797740114756
398,0.9998961808174281
399,0.9727803127758679
400,0.20232996761954697
401,0.0
402,0.0
403,0.6569177413524124
404,0.43059965649163096
405,0.9999996393428539
406,0.3780726755650494
407,0.26312081490847034
408,0.0
409,0.9673327920766117
410,0.7387662461419129
411,0.9997633443885713
412,0.4682213732350092
413,0.17316884448318046
414,0.9999997061715618
415,0.20408599668288013
416,0.9989224410613846
417,0.999875869138288
418,0.49082469611852525
419,0.2089943463075838
420,0.9850380791035691
421,0.24762917796930367
422,0.5338462692775272
423,0.0
424,0.23255661891896867
425,0.9999934060247238
426,0.9999999971738183
427,0.6549916404414359
428,0.49735411123479645
429,0.0
430,0.8632701415362475
431,0.2489245717272415
432,0.9971405058783693
433,0.40570943551441147
434,0.9978846035609357
435,0.9860199638249456
436,0.9845729203714545
437,0.9999368533963443
438,0.7824326923762629
439,0.9999815020363412
440,0.7272625140525478
441,0.9999987644145535
442,0.2005512297652227
443,0.9460656425179698
444,0.620500795846678
445,0.5710506022597001
446,0.2748561512866646
447,0.9975898549876419
448,0.32315250876375834
449,0.0
450,0.3922586320385941
451,0.36438868966259313
452,0.7112484146252476
453,0.9958752264603425
454,0.16501437200577657
455,0.39973687792800355
456,0.2184933826510513
457,0.9638733716094415
458,1.0
459,0.7218282070828221
460,0.9241676304966343
461,0.9998911506031471
462,0.9930944795941757
463,0.999726559502502
464,0.2837537233149831
465,0.8891544432618248
466,0.34807001227430834
467,0.0
468,0.0
469,0.0
470,0.1279439565290036
471,0.1937411016104473
472,0.06456078024565352
473,0.0
474,0.9999999999987681
475,0.40188819054865194
476,0.4085089969286228
477,0.9999983469736495
478,0.6314612148032922
479,0.16911347301909022
480,0.6145345919230338
481,0.9999649193354532
482,0.9999444755178282
483,0.949271190653916
484,0.0
485,0.09000832946145848
486,0.7286190175990122
487,0.9939909535335235
488,0.37297180011848974
489,0.24079459416034138
490,0.3017837516972446
491,0.9999999999999991
492,0.9425590001923374
493,0.9573828682182212
494,0.9999998981247636
495,0.0
496,0.0
497,0.9296416228470499
498,0.5238899576015775
499,0.2359376366723713
500,0.17198707770620547
501,1.0
502,0.5569691685995941
503,0.0
504,0.9999975645930177
505,0.44548137408694843
506,0.9971680978677632
507,0.9994035450533991
508,0.5360522270588784
509,0.9294571468243609
510,0.999686157892702
511,0.4753560839463621
512,0.7490480096105939
513,0.16858445044026013
514,0.9984775866365716
515,0.9999999999025468
516,0.9373543529154751
517,0.999953584582163
518,0.5771902134295941
519,0.5384287630838033
520,0.9748495510919104
521,0.6471821374242092
522,0.6847299984722638
523,0.9999999773539522
524,0.22188525082893493
525,0.13290838816735254
526,0.15729095420712416
527,0.2156025085612618
528,0.0
529,0.04674758391538221
530,0.06340191801189884
531,0.35459993605477913
532,0.3466561543445565
533,0.20240791470758554
534,0.15061059249421696
535,0.8208710947735436
536,0.9999669634879707
537,0.988755697737405
538,0.2075179146932465
539,0.35519749430080627
540,0.9986509102341938
541,0.9881096818386074
542,0.08064909642327586
543,0.6051822319082333
544,0.23313673794938253
545,0.4168970252559415
546,0.9980863692438384
547,0.9999273815848622
548,0.9688934692519892
549,1.0
550,0.9832318113299654
